state_abbr,year,total_export_value_usd,vessel_export_value_usd,container_export_value_usd,china_export_value_usd,canada_export_value_usd,mexico_export_value_usd,total_import_value_usd,vessel_import_value_usd,container_import_value_usd,china_import_value_usd,canada_import_value_usd,mexico_import_value_usd,china_trade_value_usd,canada_trade_value_usd,mexico_trade_value_usd,total_trade_value_usd,total_vessel_trade_value_usd,total_container_trade_value_usd,import_intensity,export_intensity,maritime_share,container_share,china_trade_share,canada_trade_share,mexico_trade_share,trade_war_partner_exposure,state_fips
NH,2020,5463428451,723722225,517375927,334532602,667070281,342351356,6915347838,1943614781,1508222679,700101018,1393221990,282624910,1034633620,2060292271,624976266,12378776289,2667337006,2025598606,0.5586455136235963,0.44135448637640373,0.21547663062383984,0.16363480191495042,0.08358125196263493,0.16643747515098178,0.050487726040849855,0.21373637267773388,33
NH,2021,6373571464,612401763,456678173,396082267,908867155,399749045,8100209506,2061413134,1562456191,657918451,1906101275,352368145,1054000718,2814968430,752117190,14473780970,2673814897,2019134364,0.5596470972435892,0.44035290275641087,0.18473506698367564,0.139502896180693,0.07282138096359489,0.1944874277035574,0.05196411300951171,0.22069230539143633,33
NH,2022,7346994207,630950360,451955573,371974081,1140003436,552480399,9561264541,2808602591,1847919718,621317012,2330014553,430277442,993291093,3470017989,982757841,16908258748,3439552951,2299875291,0.565478958152977,0.43452104184702295,0.20342443312838757,0.13602082421834488,0.05874591274027503,0.20522621759679732,0.05812294782372229,0.2167554119925868,33
NH,2023,7618780548,549645469,478608359,349964199,1441366297,698628171,9605903437,2451361056,1794031613,494120780,2016583148,483433521,844084979,3457949445,1182061692,17224683985,3001006525,2272639972,0.5576824193329315,0.4423175806670685,0.1742270875688289,0.13194088053975986,0.04900438113901339,0.20075546512268858,0.06862603070276299,0.21063327863428433,33
NH,2024,7136784293,532691122,480349626,368927876,1173082333,614960575,10203224470,2403799934,1850569425,533501028,1948290945,593947568,902428904,3121373278,1208908143,17340008763,2936491056,2330919051,0.5884209523452822,0.4115790476547177,0.16934772618257643,0.13442432947171862,0.05204316308799088,0.18000990199384248,0.06971785075331452,0.20187981473628508,33
NH,2025,7183302627,645175795,558069606,330565285,851559439,611742964,10124826598,2386504626,1802827645,439832694,1946532561,643881510,770397979,2798092000,1255624474,17308129225,3031680421,2360897251,0.5849752140384773,0.41502478596152265,0.17515933591603977,0.13640395332789065,0.044510759596550216,0.16166345672751353,0.07254536048797036,0.18503604992584055,33
NJ,2018,35305357901,10983329960,8336458310,1572737169,7060275941,2953951173,127772214652,78891856929,51693778812,18713044024,8425655506,4400190867,20285781193,15485931447,7354142040,163077572553,89875186889,60030237122,0.7835057430136458,0.21649425698635416,0.5511192341288419,0.368108478573841,0.12439344586397463,0.09496052218932247,0.04509597441800229,0.2084273438283695,34
NJ,2019,35699273859,11140322223,8747603501,1833736736,7185172999,2860797780,126098423290,75263893729,50253642864,16795018180,8578136881,4756849476,18628754916,15763309880,7617647256,161797697149,86404215952,59001246365,0.7793585787186796,0.2206414212813204,0.5340262406357372,0.3646606064526714,0.11513609429709448,0.09742604596827802,0.04708130826475784,0.201840506836916,34
NJ,2020,38004588945,10184229239,7992161010,3220434292,7247750438,2824023173,114848331914,67044107682,49884945714,14271359619,6934399687,5216213582,17491793911,14182150125,8040236755,152852920859,77228336921,57877106724,0.7513649805877276,0.2486350194122724,0.5052460658716472,0.3786457360365985,0.11443545738413072,0.09278298409542596,0.05260113257774616,0.20166592738803396,34
NJ,2021,49361744236,12885172270,10317210330,4143811294,9942905236,3235387855,156692554846,94180436124,60709532601,16665559015,8557350512,6933954639,20809370309,18500255748,10169342494,206054299082,107065608394,71026742931,0.7604430266395154,0.2395569733604846,0.5195990031316594,0.34469915574406274,0.10098974106198504,0.08978340093082825,0.04935273148536967,0.1844714205117038,34
NJ,2022,46161976339,12858515485,9466769399,3140107244,10102045549,3393035829,162859719175,109733120250,66704846084,17094724898,9607756678,7893826404,20234832142,19709802227,11286862233,209021695514,122591635735,76171615483,0.7791522252009092,0.2208477747990908,0.5865019678150538,0.3644196612973036,0.09680732946042292,0.0942954853491745,0.05399852013086374,0.18578373274844584,34
NJ,2023,43181297935,12721948840,9640297776,2279774699,8791953173,3262471640,144493595489,97841603590,59326345991,13656920248,8912096685,7587971200,15936694947,17704049858,10850442840,187674893424,110563552430,68966643767,0.769914360161944,0.23008563983805597,0.5891227665717222,0.3674793282614993,0.08491649925168948,0.09433360816144198,0.057815100581868444,0.17620572449767574,34
NJ,2024,43108791502,13623743700,10096142428,2166465945,8669900288,3543089857,153110778058,107010134173,67180654276,14259305452,10136334805,7020334365,16425771397,18806235093,10563424222,196219569560,120633877873,77276796704,0.780303302067849,0.21969669793215094,0.6147902482076977,0.39382818379066065,0.08371117842034267,0.09584281086321225,0.053834713049708924,0.17351769276809537,34
NJ,2025,44175612311,13605134521,10366657101,1990444095,7339689592,3379320964,147667650658,97380393640,63594874477,10285267691,8302095092,7112044344,12275711786,15641784684,10491365308,191843262969,110985528161,73961531578,0.769730708145126,0.230269291854874,0.5785218956525681,0.385531034206562,0.06398823495815767,0.08153418807585419,0.05468717090000342,0.14572105034367225,34
NM,2018,3899206334,554550256,310488804,1256727089,119749918,1510320972,2558561309,539771025,446182933,664903065,318458326,757811992,1921630154,438208244,2268132964,6457767643,1094321281,756671737,0.39619903509123516,0.6038009649087648,0.1694581380899028,0.11717233862079357,0.2975687978001162,0.0678575427647978,0.35122554563550745,0.5490186508402993,35
NM,2019,4678985826,790187408,291044791,802790575,127506499,2388037280,4388205144,1102385466,1050358080,1480435488,493482703,1328306641,2283226063,620989202,3716343921,9067190970,1892572874,1341402871,0.483965227876964,0.5160347721230361,0.2087275850108184,0.1479402910381185,0.25181184233952447,0.06848749563725137,0.40986717201567885,0.5388246429312826,35
NM,2020,3687994816,312795501,234131750,484048812,135205368,2197761738,4546640259,1013983866,959274783,1492107548,231426659,1340440171,1976156360,366632027,3538201909,8234635075,1326779367,1193406533,0.5521362170381302,0.44786378296186974,0.16112181716807894,0.144925248311626,0.23998104858338243,0.044523166316510994,0.42967318852317204,0.5244988614871922,35
NM,2021,5472078463,317899066,245129901,1466710621,157684184,2482316081,6010312487,976519770,938175461,1960696491,444418877,2161988284,3427407112,602103061,4644304365,11482390950,1294418836,1183305362,0.5234373671103753,0.4765626328896248,0.11273077546623685,0.10305391683253913,0.2984924591859503,0.052437080710964645,0.40447188962852726,0.5726378413896455,35
NM,2022,4812839844,413882529,326768086,227168805,201736323,3164795455,6071891457,1175541268,1121189289,1971054805,473394958,2227030662,2198223610,675131281,5391826117,10884731301,1589423797,1447957375,0.5578356772520572,0.4421643227479429,0.14602324605422062,0.13302646936879126,0.2019547887046183,0.0620255348827926,0.4953568414228694,0.5363842144880155,35
NM,2023,4948072026,301665033,227131927,261859184,187807522,3460676550,5938966376,1443625758,1387485797,1587840933,567745006,2396615476,1849700117,755552528,5857292026,10887038402,1745290791,1614617724,0.5455079845138586,0.4544920154861414,0.1603090506853895,0.14830642314106168,0.16989929204807447,0.06939927095886807,0.538006003994988,0.5343424570203881,35
NM,2024,11998058852,357186887,277404650,1968657033,184317709,6943405846,9126980513,1354995150,1269826210,1915888314,850794647,2266853158,3884545347,1035112356,9210259004,21125039365,1712182037,1547230860,0.4320456097289739,0.5679543902710261,0.08104988622349012,0.07324156103412781,0.1838834607539677,0.04899931016057541,0.4359877794717662,0.47487571453337263,35
NM,2025,15294457743,419788918,382011770,3092853196,185077224,7148309615,12230665881,1480116580,1335025730,1839117492,582847477,2515648844,4931970688,767924701,9663958459,27525123624,1899905498,1717037500,0.4443455385731931,0.555654461426807,0.06902441289467685,0.06238073708424192,0.17918069162456599,0.02789904639448823,0.3510959148090328,0.40657766834667863,35
NV,2018,11137841873,1670308682,1089726445,917425896,1187752748,630653208,11769359827,4930226401,4823929447,3953681305,926909197,728495926,4871107201,2114661945,1359149134,22907201700,6600535083,5913655892,0.5137842666745279,0.4862157333254721,0.2881423566895122,0.25815706210855077,0.21264523117199427,0.09231428494384802,0.0593328312990757,0.3036335009177485,32
NV,2019,9100930688,1455388736,1088111238,519634924,1165079068,820170912,10938517372,5122057745,5003712112,3181284399,1000066467,932120198,3700919323,2165145535,1752291110,20039448060,6577446481,6091823350,0.545849233933442,0.454150766066558,0.3282249322090361,0.30399157360824036,0.1846816994120346,0.10804417010475288,0.0874420844702646,0.3019734521570451,32
NV,2020,10359007369,1663572718,1265196284,1423670604,1255259881,1652454104,12879447867,5000343962,4916147121,4115711344,1036388917,861191896,5539381948,2291648798,2513646000,23238455236,6663916680,6181343405,0.5542299492888719,0.4457700507111281,0.28676246386965304,0.26599631267331975,0.23837135006369234,0.09861450663251824,0.10816751692281032,0.36244056419688947,32
NV,2021,10543678326,1553258796,1018490128,1242601135,1521189848,1640555126,16147197048,6691907176,6551607846,4771047132,1418988095,1187090332,6013648267,2940177943,2827645458,26690875374,8245165972,7570097974,0.6049706808690598,0.39502931913094025,0.3089132842766088,0.2836211951809625,0.22530727009643112,0.11015666971582631,0.10594052905265347,0.354965589357519,32
NV,2022,10112990697,1600320857,1063800110,943627368,1894453921,1212390501,19016231147,8343714818,8195820433,5005150567,1791058530,1443000426,5948777935,3685512451,2655390927,29129221844,9944035675,9259620543,0.6528231769746687,0.3471768230253312,0.3413766329994929,0.31788080686087,0.20422028322137695,0.12652285978449979,0.09115900662299889,0.33482940306587616,32
NV,2023,9535985783,1467604144,1107932419,786905385,1936568669,853336507,18964016644,8898629640,8733428522,4157046747,1524563628,1379242841,4943952132,3461132297,2232579348,28500002427,10366233784,9841360941,0.665404036107523,0.33459596389247703,0.3637274702187168,0.34531088080457867,0.1734719898590695,0.12144322814937843,0.07833611080274594,0.29333959323034414,32
NV,2024,10383374914,1888602044,1307030127,888973105,1810016908,897175996,18812564361,8270511269,8060385493,4924886390,1471129250,1570579191,5813859495,3281146158,2467755187,29195939275,10159113313,9367415620,0.644355510668872,0.3556444893311281,0.34796322931453283,0.3208465236129999,0.1991324697670649,0.11238364784549307,0.08452391833521512,0.3172770094754898,32
NV,2025,12674088241,1914681717,1492770424,520871729,1631135736,1672276915,36157302991,7673584595,7406450376,3927644069,1199902096,1597355192,4448515798,2831037832,3269632107,48831391232,9588266312,8899220800,0.7404520346187788,0.2595479653812211,0.1963545594358707,0.1822438512496895,0.09109950967534211,0.05797577665869932,0.06695758659559463,0.16605952762791848,32
NY,2018,84734160443,12531588577,10269196444,3441065265,16809126821,3516358628,137005438855,43994269400,40365555850,23618788935,17032606610,3557271450,27059854200,33841733431,7073630078,221739599298,56525857977,50634752294,0.6178663589577242,0.38213364104227576,0.25491999695117085,0.22835232161645158,0.12203437854883897,0.1526192594292527,0.03190061721223558,0.2327463045337319,36
NY,2019,75607018817,11481664732,9816993879,2851848963,16489439644,3135929390,132701792080,42258776065,39157126853,21479285995,16807714164,3608173685,24331134958,33297153808,6744103075,208308810897,53740440797,48974120732,0.6370435869158482,0.36295641308415183,0.25798448258423595,0.23510345299899799,0.11680319643335071,0.15984515328285395,0.03237550560611993,0.23213559176673504,36
NY,2020,65651044811,9813999989,8607875164,2719137068,17493081934,2250844221,154419928821,40799643377,38653081580,19448952477,15208677666,3371738720,22168089545,32701759600,5622582941,220070973632,50613643366,47260956744,0.701682399420921,0.29831760057907897,0.2299878195233303,0.21475324966312548,0.10073154664217195,0.14859642350964233,0.025548952904629826,0.20521877249073525,36
NY,2021,90233994796,10923388227,9592532615,3615799316,21750892748,2949405007,155531515720,52497176994,49557900110,22511275431,17940312456,2672721197,26127074747,39691205204,5622126204,245765510516,63420565221,59150432725,0.6328451677106844,0.36715483228931556,0.25805315435776394,0.24067833033532648,0.10630895560627925,0.16150030620922293,0.022875977154792778,0.21693472562468868,36
NY,2022,109195917753,12107528169,10173758537,3398807957,22749737669,3216823881,181961873100,63441925243,58294663322,23871677079,22873630724,3326393000,27270485036,45623368393,6543216881,291157790853,75549453412,68468421859,0.6249596569849957,0.3750403430150043,0.2594794155796555,0.23515916114904306,0.0936622199121175,0.156696368176644,0.022473095642848676,0.2011638982038131,36
NY,2023,100026346803,11492194778,9746381407,3836475942,21748206937,3481033407,157229936656,52347036316,47616621541,18888948982,22526033297,3457156277,22725424924,44274240234,6938189684,257256283459,63839231094,57363002948,0.6111801606628527,0.38881983933714725,0.24815421507157986,0.2229799878032607,0.08833768652193813,0.1721016864532919,0.026969952262043653,0.20778066975113946,36
NY,2024,94036485726,10775434192,9228068805,2957760291,20334407387,3745839288,159811883916,52795033133,48593587387,18609883899,20532927101,3526570925,21567644190,40867334488,7272410213,253848369642,63570467325,57821656192,0.6295564716109118,0.3704435283890883,0.25042692775475706,0.22778029369873576,0.08496270517875158,0.16099112452695608,0.028648638646985258,0.19874656308311636,36
NY,2025,153085103498,10615606067,9147639719,2450767416,16487182279,3714209737,213827126259,51080278661,47683169512,13155045123,21414117207,4351630743,15605812539,37901299486,8065840480,366912229757,61695884728,56830809231,0.5827745954410247,0.4172254045589752,0.16814889154515286,0.15488938395059254,0.04253282194855014,0.10329799993611936,0.021983024347108502,0.11770143651848686,36
OH,2018,54392827559,13729652863,10045502814,3635599309,21175243492,6867418861,70004146091,30738683747,26657210393,12907801391,12241516459,9061776386,16543400700,33416759951,15929195247,124396973650,44468336610,36702713207,0.5627479836282978,0.43725201637170213,0.3574712093488297,0.29504506524624763,0.1329887714675927,0.26863000739085907,0.12805130848132976,0.37099756099090603,39
OH,2019,53224595333,13082379188,9307304976,3240179815,20702226459,6882879525,68810658364,29351266591,25787377465,10923208139,11947661224,8764484427,14163387954,32649887683,15647363952,122035253697,42433645779,35094682441,0.5638588545474673,0.43614114545253263,0.34771629093637185,0.2875782315177236,0.11605980669459762,0.2675447192011093,0.1282200305073374,0.35351865651966563,39
OH,2020,45245836024,12193415951,8672277670,3623901470,17503600711,5132496625,65377328027,27733017855,24573249899,10156741964,10601250485,8167773273,13780643434,28104851196,13300269898,110623164051,39926433806,33245527569,0.5909913044691023,0.40900869553089764,0.3609229056908274,0.30052953062952525,0.1245728555336456,0.25405936846140986,0.12023042381854354,0.34914673090161763,39
OH,2021,50840576904,13918289680,10021311375,3747244403,18420180439,6335343168,75960695730,33376653743,28283165900,11401236835,14387780926,9743395617,15148481238,32807961365,16078738785,126801272634,47294943423,38304477275,0.599053102166044,0.400946897833956,0.37298476932098645,0.30208275105851884,0.11946631862067089,0.25873526884621345,0.1268026609749397,0.3507890765133628,39
OH,2022,56835589566,13861313324,9440088464,2916883863,20230293576,7269854936,83403574536,36041122997,31061660279,11496410678,17059860532,11428638185,14413294541,37290154108,18698493121,140239164102,49902436321,40501748743,0.5947238424448834,0.4052761575551166,0.35583809016933754,0.2888048356701692,0.10277652917637753,0.2659039958401192,0.1333328905711392,0.3423186610231326,39
OH,2023,56112778852,12206886901,9350316790,2767227345,21833841385,8264112236,79592405627,33210421550,28991438276,9386338849,17863476541,11318786639,12153566194,39697317926,19582898875,135705184479,45417308451,38341755066,0.5865096896081866,0.41349031039181333,0.3346762957168243,0.28253714265377444,0.08955859896333386,0.2925261704510858,0.14430472166691907,0.3516571342341368,39
OH,2024,57364668019,11883457271,9299842923,2989754210,20772265945,9551621270,86820742345,36746344385,32600449010,10231330001,18985401189,11508973739,13221084211,39757667134,21060595009,144185410364,48629801656,41900291933,0.6021465148645668,0.3978534851354331,0.3372726930778415,0.29060008101528145,0.09169502085975975,0.2757398757171803,0.14606606144014123,0.34477858315415266,39
OH,2025,55874943558,11555017851,8643643293,3040178752,17505823540,8632989988,87147447165,35522084147,32642749680,8066277670,16272435003,12396957379,11106456422,33778258543,21029947367,143022390723,47077101998,41286392973,0.609327299903577,0.3906727000964229,0.32915896427138486,0.2886708351349113,0.07765536826685086,0.23617461833944847,0.1470395457710531,0.3075838667331518,39
OK,2018,6112324876,1502658540,1313163966,202970210,1650970378,783409883,11228613043,3907693201,3551564131,2757168236,4309764024,787552559,2960138446,5960734402,1570962442,17340937919,5410351741,4864728097,0.6475205144871149,0.3524794855128851,0.3119987953518952,0.2805343124877835,0.17070232647316358,0.343737716485853,0.09059270319391079,0.43130057828102186,40
OK,2019,6150976696,1471510858,1300288550,212013001,1582507518,821086006,11817433891,3980627010,3662945506,2645278303,4909830760,694602054,2857291304,6492338278,1515688060,17968410587,5452137868,4963234056,0.6576783090403009,0.3423216909596991,0.3034290563209067,0.27621998239459533,0.15901747626288254,0.36131956394057213,0.08435292886153148,0.42642097194414474,40
OK,2020,5399656088,1502778857,1354122187,230699886,1460809212,505422130,10800614440,3337641881,3058548139,2335331313,4350561172,746181972,2566031199,5811370384,1251604102,16200270528,4840420738,4412670326,0.6666934617747637,0.33330653822523626,0.29878641406845524,0.27238250857436547,0.15839434252440157,0.35872057654567086,0.07725822231405147,0.41998162184023496,40
OK,2021,6243633049,1540443129,1360376002,220774187,1603583137,743688646,16217866292,4233288823,3929888273,2807290324,8424910830,1085756891,3028064511,10028493967,1829445537,22461499341,5773731952,5290264275,0.722029551357544,0.277970448642456,0.2570501578877659,0.23552587450577883,0.13481132603969742,0.4464748240868557,0.08144805959861413,0.4515650562509793,40
OK,2022,6805767211,1739970444,1510126356,400714301,1972625222,795479031,18805771044,5004247758,4440705338,3094280269,9485041514,1231738291,3494994570,11457666736,2027217322,25611538255,6744218202,5950831694,0.7342694865400617,0.2657305134599382,0.26332733843830575,0.2323496400236035,0.13646172030755285,0.4473634743029612,0.07915250157238164,0.4523713058327585,40
OK,2023,6494704202,1289647261,1079619766,218149718,1867599218,629122888,17739774299,4365705914,3921318265,2493065183,9013101029,1129219957,2711214901,10880700247,1758342845,24234478501,5655353175,5000938031,0.7320056133358923,0.26799438666410774,0.23335980490632965,0.20635632950771537,0.11187428278632551,0.4489760423997167,0.0725554232548245,0.4247931621790502,40
OK,2024,7796689319,1451660226,1207832050,214529718,1909418161,606542880,17922018963,4593623653,4098382588,2621817061,8957353256,1099610907,2836346779,10866771417,1706153787,25718708282,6045283879,5306214638,0.696847554180754,0.30315244581924605,0.23505394643909744,0.2063173072231513,0.11028340723414563,0.4225239968449517,0.06633901548601888,0.40360121463272797,40
OK,2025,7506463451,1406945177,1238294771,139074478,1653254120,560253401,17074312016,4579113024,4154621381,2333471967,7841063353,1157837321,2472546445,9494317473,1718090722,24580775467,5986058201,5392916152,0.6946205598323161,0.3053794401676839,0.24352601117228212,0.21939568827842953,0.1005886266004677,0.3862497131445768,0.06989570871376936,0.3742758797154754,40
OR,2018,22331605873,5640258337,2259989052,4741286105,3211588811,463856494,20006608864,8239543574,4795873883,3314100647,3048480859,856181482,8055386752,6260069670,1320037976,42338214737,13879801911,7055862935,0.4725425714872178,0.5274574285127822,0.3278315346364908,0.16665471085236325,0.1902627874613777,0.14785861210461554,0.031178404290306532,0.2976849972983309,41
OR,2019,25879518752,4700208411,2502400306,7188173927,3359806948,529899215,18648275931,8494454778,5276232280,2083128563,3236571618,958579752,9271302490,6596378566,1488478967,44527794683,13194663189,7778632586,0.41880079765368694,0.5811992023463131,0.2963242011632234,0.17469161995057791,0.20821382590365822,0.14814069757913234,0.033428086380578766,0.3171550962794849,41
OR,2020,26587799493,4595359089,2100726024,9552580235,2756559651,435287752,17242473415,7178982186,4822893610,1984665413,2879299721,881763531,11537245648,5635859372,1317051283,43830272908,11774341275,6923619634,0.39339187896895034,0.6066081210310497,0.2686349067393309,0.15796432863953913,0.26322550334598066,0.12858371618697656,0.030048895332331113,0.35840507025756524,41
OR,2021,30011624157,5537470382,2338375528,10612272786,3387757558,561694491,22465100890,8323010064,5649261081,2456546892,4293155718,1106425697,13068819678,7680913276,1668120188,52476725047,13860480446,7987636609,0.4280964726720173,0.5719035273279828,0.2641262470854663,0.15221294015291525,0.2490403062747362,0.14636799970121428,0.03178781043416815,0.3559337923559657,41
OR,2022,34338362639,6392202011,2363326473,8449769345,3442820385,5226636292,28863821995,11172104327,6019943689,2916057229,5527976768,910768544,11365826574,8970797153,6137404836,63202184634,17564306338,8383270162,0.4566902578154321,0.543309742184568,0.277906633128488,0.13264209474003164,0.17983281178995328,0.14193808655427562,0.0971074792990359,0.3232601513019402,41
OR,2023,27680150579,4264134282,2069445022,4031803663,3491028877,6566345871,19377817118,7043589645,4897121951,2103627280,4109377246,856290665,6135430943,7600406123,7422636536,47057967697,11307723927,6966566973,0.4117861026802345,0.5882138973197655,0.240293503531834,0.14804224053738996,0.13038027869170263,0.16151156743397854,0.15773389500782037,0.321927556156782,41
OR,2024,33860466050,4741167579,2071326198,5829007399,3342925679,6257444531,28208486894,10223943385,6044873723,2679513554,3824701184,827753168,8508520953,7167626863,7085197699,62068952944,14965110964,8116199921,0.45447015868707064,0.5455298413129294,0.24110461437140496,0.1307610252153378,0.13708175423349864,0.11547845618512034,0.11415043049610366,0.27485908624223304,41
OR,2025,27987944048,4460601558,2042596067,5441565956,2288238176,4457502125,30746013405,10898998259,5778503054,1458351851,3498415074,822475470,6899917807,5786653250,5279977595,58733957453,15359599817,7821099121,0.5234793420757239,0.4765206579242761,0.26151140640048026,0.1331614531041704,0.11747748842773692,0.09852312871358254,0.08989650662012919,0.23052926962796397,41
PA,2018,41150196360,15314136114,8967483337,2573838686,10850454567,4210614857,88409149565,43392295524,27401129459,15370427514,11733921357,6377296613,17944266200,22584375924,10587911470,129559345925,58706431638,36368612796,0.6823834199979579,0.317616580002042,0.45312386550626993,0.2807100679332949,0.13850229076015613,0.17431684115689935,0.08172248319414321,0.29212588537078166,42
PA,2019,42730654765,15751729573,8866431777,2542377423,11219158759,4240851683,89720879815,39833068164,28200611443,12232525308,10918935986,7064288673,14774902731,22138094745,11305140356,132451534580,55584797737,37067043220,0.6773864878161082,0.32261351218389184,0.41966140983762695,0.27985363353877724,0.11154950207146176,0.16714109666754154,0.0853530341633887,0.26304598057001993,42
PA,2020,37457675507,12412912410,7798925593,2795496519,9728538282,3806783017,84580253283,34064866635,27282270856,13409616596,9916219996,5783005699,16205113115,19644758278,9589788716,122037928790,46477779045,35081196449,0.69306529635179,0.30693470364820996,0.3808469998288636,0.2874614211895295,0.13278751348595386,0.1609725637986223,0.0785803955465508,0.27651928909305773,42
PA,2021,44785712058,14263591814,8479282372,3245720659,12155551411,4853085278,97962547640,41277926629,31147337308,16778438675,12959801758,6408456040,20024159334,25115353169,11261541318,142748259698,55541518443,39626619680,0.6862608892553281,0.31373911074467187,0.3890871843937315,0.2775979179279283,0.1402760312200188,0.17594157170206035,0.07889091847301717,0.2931755253250653,42
PA,2022,49824855854,15175365488,8248247716,2837731653,13812919280,5245098130,110556883603,48928636885,36148647263,19858608881,14193986976,6790161815,22696340534,28006906256,12035259945,160381739457,64104002373,44396894979,0.6893358556735285,0.3106641443264715,0.39969639056188777,0.27682013631547664,0.14151449292695273,0.174626527626039,0.07504133566419373,0.29131521090109236,42
PA,2023,52939365610,16653079729,9423525231,3000096384,14414653082,5376385515,112947882020,50074294270,37655567376,17917182412,13615605118,6622665725,20917278796,28030258200,11999051240,165887247630,66727373999,47079092607,0.6808713968895452,0.31912860311045477,0.4022453500936418,0.28380175860176216,0.12609335012088776,0.1689717479822171,0.07233257174031274,0.2708759419544057,42
PA,2024,53474303795,17251588852,10299612082,3449823142,14835658933,5140101985,127257337696,55312808911,41481868342,16550309372,14237768915,6679862115,20000132514,29073427848,11819964100,180731641491,72564397763,51781480424,0.704123177580596,0.29587682241940405,0.4015035616583692,0.28651031992413234,0.11066204206968351,0.16086517893684812,0.06540063489983078,0.24642153037169084,42
PA,2025,52220767286,17270421332,10980129628,2678786115,13873392910,4902846069,136029356669,54896491383,44018738328,9998238220,13389544810,6245155717,12677024335,27262937720,11148001786,188250123955,72166912715,54998867956,0.7225990284156039,0.2774009715843961,0.38335652162572303,0.29215846874633206,0.06734138638883638,0.14482294697727283,0.059219093999985144,0.18976661097519118,42
RI,2018,2405361876,762016279,425377044,144379342,512565467,198932275,10514461783,8901080547,1508727963,966845128,623248018,2489954654,1111224470,1135813485,2688886929,12919823659,9663096826,1934105007,0.8138239391274961,0.1861760608725039,0.7479279192226937,0.14970057316940968,0.08600925982653924,0.08791246033832574,0.20812102393726642,0.26362935039189456,44
RI,2019,2675243933,777220095,488085729,156441222,591610513,187980083,11544101257,9805732026,1580100850,860213068,1120855261,2922629626,1016654290,1712465774,3110609709,14219345190,10582952121,2068186579,0.8118588516381604,0.18814114836183957,0.7442643792375646,0.14544879186521809,0.0714979681845673,0.12043211210628188,0.21875899821235018,0.2750126343757465,44
RI,2020,2357702205,673799504,463996397,124576123,410375527,171323971,8637602381,7033541689,2048429018,800718331,1011690796,1478775149,925294454,1422066323,1650099120,10995304586,7707341193,2512425415,0.785571906029598,0.214428093970402,0.7009665928503275,0.228499846943667,0.08415359908975605,0.12933396359121105,0.15007307047237445,0.25179781952790736,44
RI,2021,2950288850,760550799,469777474,148357304,459813516,165041866,9178732033,7437965237,2472720872,868822882,1231455652,1369137147,1017180186,1691269168,1534179013,12129020883,8198516036,2942498346,0.7567578720113248,0.24324212798867517,0.675942115615533,0.24259982519481,0.08386333866616363,0.13943987600602437,0.12648828193133882,0.24342023342858154,44
RI,2022,2889593891,763103026,443818371,143704776,468165034,149619881,10270882633,8535436243,2797922322,633977850,1215464457,1436938677,777682626,1683629491,1586558558,13160476524,9298539269,3241740693,0.7804339466180867,0.21956605338191323,0.706550348085253,0.24632396000921586,0.059092284734658745,0.12793073928057713,0.1205547956494345,0.20818360569266575,44
RI,2023,3008672245,754999391,414195191,93809292,488630297,220288088,10102754384,8449844789,2695207982,503649236,1444913456,1431229472,597458528,1933543753,1651517560,13111426629,9204844180,3109403173,0.7705305204282359,0.22946947957176414,0.7020474918908232,0.2371521620784261,0.04556777419465053,0.1474701272189074,0.1259601725068693,0.20962595403011655,44
RI,2024,3096093982,968770171,519546218,124577467,525881228,187710600,11144139127,9328316323,3152522737,552625569,1655890158,1657581708,677203036,2181771386,1845292308,14240233109,10297086494,3672068955,0.7825812289517065,0.21741877104829352,0.7230981694739335,0.2578657896182337,0.047555614491450945,0.1532117746458163,0.12958301271302594,0.21723248690675628,44
RI,2025,4195561706,855619163,524214694,133821398,591502048,227676311,11281368452,8775689490,3603239593,462024423,1470057780,1387250482,595845821,2061559828,1614926793,15476930158,9631308653,4127454287,0.728915123143376,0.27108487685662397,0.6223009701973483,0.26668430010757177,0.03849896684401643,0.13320211482212982,0.10434412874605155,0.18102671298492523,44
SC,2018,34626812992,17477519742,9001997195,5637098303,3979203696,2770361606,40077962350,26620478858,25047348898,7260533533,2959784278,3797818229,12897631836,6938987974,6568179835,74704775342,44097998600,34049346093,0.5364846111446325,0.4635153888553675,0.5902969174074677,0.4557854024340665,0.17264802386399497,0.09288546739125003,0.08792182032448043,0.28113239649343325,45
SC,2019,41461189662,19709953356,9647673918,6494598505,4009660589,2196692410,42224289830,28263549380,26872266880,6450306363,2813882944,4732129576,12944904868,6823543533,6928821986,83685479492,47973502736,36519940798,0.5045593343829317,0.4954406656170683,0.5732595789283382,0.4363951908943912,0.1546851968415558,0.08153796303040008,0.08279598836094819,0.2532855676763648,45
SC,2020,30293911104,18426093907,8833098072,3886954097,4010100495,1815717079,40012813175,27680443802,26487512946,5782883798,2454342127,4419018944,9669837895,6464442622,6234736023,70306724279,46106537709,35320611018,0.5691178700947027,0.43088212990529734,0.6557912942442636,0.5023788461233992,0.13753788125054628,0.09194629231120176,0.08867908563423514,0.2459131080178084,45
SC,2021,29622882571,19990604060,9575781256,4601218623,3852418305,2117785076,50051569473,35076666901,33171472221,7554815878,3192533465,5209643068,12156034501,7044951770,7327428144,79674452044,55067270961,42747253477,0.6282009877565164,0.37179901224348355,0.6911534318502655,0.5365239719928409,0.15257129718679285,0.08842171598631697,0.09196709805990819,0.26080458561452796,45
